BIO,BIO,BIO,BIO,BIO,BIO,ALB,ALB,ALB,ALB,ALB,ALB,C,C,C,C,C,C
Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
476.44000244140625,489.3599853515625,475.25,486.3999938964844,486.3999938964844,117200,202.44000244140625,205.0,201.50999450683594,203.77999877929688,201.75645446777344,1092600,49.72999954223633,50.45000076293945,49.380001068115234,50.400001525878906,48.190059661865234,14894000
473.760009765625,473.760009765625,456.95001220703125,459.07000732421875,459.07000732421875,161100,198.36000061035156,200.35000610351562,193.0500030517578,193.0500030517578,191.1330108642578,2432500,49.810001373291016,50.04999923706055,49.099998474121094,49.400001525878906,47.233909606933594,20410200
462.05999755859375,468.82000732421875,458.69000244140625,467.25,467.25,105500,188.5,188.55999755859375,171.82000732421875,173.75,172.024658203125,8800100,48.959999084472656,49.220001220703125,48.31999969482422,49.029998779296875,46.880130767822266,14377300
466.6400146484375,469.05999755859375,461.20001220703125,461.79998779296875,461.79998779296875,147500,178.55999755859375,184.8000030517578,177.7100067138672,183.9600067138672,182.13327026367188,5918200,49.029998779296875,49.310001373291016,48.75,49.029998779296875,46.880130767822266,11208800
457.3900146484375,457.3900146484375,436.30999755859375,437.2699890136719,437.2699890136719,203000,179.94000244140625,180.6300048828125,176.33999633789062,176.66000366210938,174.90576171875,2720700,48.5,48.650001525878906,47.720001220703125,47.900001525878906,45.7996826171875,15374000
433.7900085449219,445.29998779296875,433.7900085449219,436.0,436.0,148500,177.52999877929688,182.99000549316406,177.52999877929688,181.1999969482422,179.4006805419922,3286500,47.79999923706055,47.86000061035156,46.38999938964844,46.86000061035156,44.8052864074707,16984600
435.6099853515625,436.8599853515625,425.739990234375,436.45001220703125,436.45001220703125,136900,181.85000610351562,188.92999267578125,180.5,186.0,184.1530303955078,2417800,47.040000915527344,47.349998474121094,46.439998626708984,47.029998779296875,44.96782684326172,16541400
437.9200134277344,454.8999938964844,434.6000061035156,450.7900085449219,450.7900085449219,148100,185.3000030517578,186.0,182.7100067138672,185.4600067138672,183.61839294433594,2516500,46.189998626708984,47.33000183105469,46.040000915527344,47.06999969482422,45.49947738647461,15216400
448.70001220703125,456.5400085449219,448.70001220703125,453.9100036621094,453.9100036621094,109200,187.52999877929688,187.7899932861328,177.0800018310547,177.27000427246094,175.5097198486328,1906200,47.880001068115234,48.380001068115234,47.16999816894531,47.25,45.6734733581543,18314800
451.1000061035156,453.1499938964844,443.32000732421875,451.4800109863281,451.4800109863281,105900,175.35000610351562,176.2100067138672,172.25999450683594,173.39999389648438,171.67813110351562,2315100,46.81999969482422,47.060001373291016,45.560001373291016,46.0,44.465179443359375,19450100
453.4700012207031,473.5,453.4700012207031,463.8599853515625,463.8599853515625,158400,180.4499969482422,182.3800048828125,172.69000244140625,172.91000366210938,171.19300842285156,3640800,46.130001068115234,46.599998474121094,45.630001068115234,45.66999816894531,44.14618682861328,14533500
467.760009765625,468.45001220703125,458.7799987792969,462.6099853515625,462.6099853515625,126600,173.0,184.92999267578125,172.6199951171875,175.64999389648438,173.90579223632812,4558400,45.040000915527344,45.400001525878906,44.08000183105469,44.900001525878906,43.401885986328125,20601800
400.0,400.0,373.07000732421875,385.239990234375,385.239990234375,838900,179.42999267578125,185.0,179.42999267578125,179.6999969482422,177.9155731201172,2363000,45.79999923706055,46.5,45.66999816894531,46.31999969482422,44.77450180053711,13380500
384.69000244140625,390.7099914550781,376.0,378.3900146484375,378.3900146484375,482800,184.0,186.88999938964844,183.05999755859375,185.8800048828125,184.0342254638672,2718600,46.880001068115234,47.150001525878906,46.27000045776367,46.36000061035156,44.81317138671875,8760900
374.44000244140625,375.5400085449219,364.0,366.8599853515625,366.8599853515625,257700,187.5,197.38999938964844,187.5,195.1699981689453,193.23194885253906,3323700,45.90999984741211,46.7599983215332,45.790000915527344,46.52000045776367,44.967830657958984,10188800
372.6499938964844,373.1600036621094,365.1300048828125,365.69000244140625,365.69000244140625,260200,198.8300018310547,199.8000030517578,192.24000549316406,194.50999450683594,192.57850646972656,2329100,47.150001525878906,47.189998626708984,45.59000015258789,46.369998931884766,44.82283401489258,11840000
362.9700012207031,367.07000732421875,357.9599914550781,364.3399963378906,364.3399963378906,307100,199.44000244140625,201.67999267578125,197.3000030517578,198.52000427246094,196.5487060546875,2400600,45.7400016784668,46.130001068115234,45.43000030517578,46.029998779296875,44.49417495727539,11222800
363.6300048828125,374.8599853515625,361.010009765625,372.510009765625,372.510009765625,250900,198.5800018310547,200.75999450683594,194.3699951171875,195.7899932861328,193.84579467773438,1428900,46.33000183105469,46.380001068115234,45.06999969482422,45.45000076293945,43.93353271484375,12810300
375.3500061035156,383.9800109863281,371.20001220703125,381.75,381.75,255200,200.66000366210938,208.1699981689453,200.66000366210938,203.75,201.72677612304688,2564300,45.689998626708984,46.310001373291016,45.630001068115234,46.04999923706055,44.513511657714844,11911300
380.8900146484375,386.0,377.9800109863281,384.6700134277344,384.6700134277344,230900,202.27000427246094,207.77999877929688,201.60000610351562,205.6699981689453,203.62771606445312,2260200,45.93000030517578,46.15999984741211,45.2599983215332,45.279998779296875,43.769203186035156,9201200
386.9700012207031,386.9700012207031,379.7900085449219,380.42999267578125,380.42999267578125,317600,205.11000061035156,209.6300048828125,203.32000732421875,207.99000549316406,205.9246826171875,1581100,45.779998779296875,47.11000061035156,45.779998779296875,47.08000183105469,45.50914764404297,16359100
380.739990234375,383.1300048828125,376.1300048828125,380.29998779296875,380.29998779296875,212700,212.07000732421875,212.67999267578125,208.2899932861328,210.13999938964844,208.0532989501953,2021800,46.97999954223633,46.97999954223633,45.86000061035156,46.38999938964844,44.842166900634766,17618000
382.8299865722656,391.3999938964844,382.1199951171875,382.1400146484375,382.1400146484375,259400,208.5,209.42999267578125,203.4499969482422,204.14999389648438,202.122802734375,1577600,46.459999084472656,46.72999954223633,45.619998931884766,45.709999084472656,44.184852600097656,15406400
382.1499938964844,391.0899963378906,382.1499938964844,387.1499938964844,387.1499938964844,218200,209.5,210.57000732421875,205.22000122070312,206.5,204.449462890625,1882300,45.970001220703125,46.099998474121094,45.45000076293945,45.790000915527344,44.26218795776367,14471000
386.2300109863281,393.05999755859375,380.9200134277344,382.55999755859375,382.55999755859375,231400,206.4199981689453,220.10000610351562,206.00999450683594,216.07000732421875,213.92442321777344,4014300,45.84000015258789,46.81999969482422,45.79999923706055,45.90999984741211,44.37818145751953,13797100
376.9200134277344,376.9200134277344,369.04998779296875,373.760009765625,373.760009765625,281800,214.2899932861328,214.80999755859375,209.49000549316406,212.22999572753906,210.12254333496094,1787200,45.15999984741211,45.2400016784668,44.209999084472656,44.4900016784668,43.00556182861328,23744900
372.5400085449219,376.3800048828125,368.8399963378906,372.9599914550781,372.9599914550781,244600,211.5,211.86000061035156,202.8000030517578,204.97000122070312,202.9346466064453,2912500,44.29999923706055,44.79999923706055,43.880001068115234,44.22999954223633,42.75423812866211,18109400
375.7900085449219,381.8999938964844,369.8699951171875,379.0,379.0,204100,208.3000030517578,208.6300048828125,201.02000427246094,203.99000549316406,201.96438598632812,1743500,44.459999084472656,44.650001525878906,43.9900016784668,44.599998474121094,43.11189270019531,11962600
379.8699951171875,385.3599853515625,378.0799865722656,379.760009765625,379.760009765625,276600,204.75,206.02999877929688,199.10000610351562,201.86000061035156,199.85552978515625,1690100,44.72999954223633,44.88999938964844,44.25,44.70000076293945,43.20855712890625,12431100
378.1000061035156,378.9599914550781,367.6499938964844,373.3500061035156,373.3500061035156,312200,199.92999267578125,200.97000122070312,192.42999267578125,193.52999877929688,191.60824584960938,2551600,44.20000076293945,44.40999984741211,43.709999084472656,44.31999969482422,42.84123229980469,18154100
374.25,378.0,369.6700134277344,371.3599853515625,371.3599853515625,306000,193.32000732421875,197.6300048828125,191.64999389648438,195.5399932861328,193.59828186035156,1614900,44.68000030517578,45.349998474121094,44.310001373291016,44.84000015258789,43.34388732910156,15757100
375.19000244140625,376.3500061035156,370.0799865722656,372.3599853515625,372.3599853515625,178700,203.22000122070312,210.1699981689453,202.4600067138672,208.36000061035156,206.29098510742188,2112300,45.470001220703125,46.68000030517578,45.36000061035156,46.31999969482422,44.77450180053711,19443600
372.6300048828125,375.6600036621094,362.6700134277344,368.6000061035156,368.6000061035156,247400,209.36000061035156,209.5399932861328,204.7100067138672,206.1699981689453,204.1227264404297,1242500,46.36000061035156,46.47999954223633,45.810001373291016,46.2400016784668,44.69717788696289,11004700
369.4599914550781,374.3999938964844,366.2799987792969,370.7799987792969,370.7799987792969,211500,204.0,215.35000610351562,203.52999877929688,213.11000061035156,210.99380493164062,1607600,46.189998626708984,47.5099983215332,46.150001525878906,47.220001220703125,45.644474029541016,14189200
371.0299987792969,373.8900146484375,366.2200012207031,372.55999755859375,372.55999755859375,175500,213.91000366210938,219.13999938964844,213.27000427246094,218.82000732421875,216.64710998535156,1918500,47.470001220703125,48.18000030517578,47.15999984741211,48.0099983215332,46.408111572265625,15457400
370.9200134277344,370.9200134277344,359.45001220703125,359.489990234375,359.489990234375,207000,218.8000030517578,220.5500030517578,216.33999633789062,219.6199951171875,217.43919372558594,1609700,47.72999954223633,48.25,47.529998779296875,48.099998474121094,46.49510955810547,12058600
361.1199951171875,365.989990234375,357.0,361.0299987792969,361.0299987792969,200000,220.0500030517578,222.8300018310547,218.36000061035156,220.5,218.31045532226562,1492600,48.099998474121094,48.56999969482422,47.90999984741211,48.29999923706055,46.688438415527344,11744000
361.6099853515625,376.55999755859375,361.6099853515625,375.9100036621094,375.9100036621094,223700,220.1699981689453,220.57000732421875,217.10000610351562,218.5500030517578,216.3798065185547,1478700,48.27000045776367,48.5,47.970001220703125,48.45000076293945,46.83343505859375,13801000
376.0,380.92999267578125,373.1300048828125,374.8599853515625,374.8599853515625,226600,220.85000610351562,229.5800018310547,219.5399932861328,228.85000610351562,226.5775146484375,2178500,48.45000076293945,49.41999816894531,48.45000076293945,48.689998626708984,47.06542205810547,14062700
377.1600036621094,377.1600036621094,369.6099853515625,370.8699951171875,370.8699951171875,178200,231.3000030517578,233.74000549316406,225.00999450683594,226.8000030517578,224.54788208007812,1942700,48.83000183105469,49.27000045776367,47.560001373291016,48.2400016784668,46.63043975830078,22053000
368.57000732421875,379.739990234375,368.57000732421875,379.05999755859375,379.05999755859375,154700,225.25,232.36000061035156,224.66000366210938,230.91000366210938,229.02098083496094,1367900,48.130001068115234,48.59000015258789,47.58000183105469,48.560001373291016,46.93976593017578,14926100
386.9200134277344,388.0,373.6400146484375,376.55999755859375,376.55999755859375,513400,231.36000061035156,231.89999389648438,227.1999969482422,228.1699981689453,226.30340576171875,2348800,48.84000015258789,48.84000015258789,48.15999984741211,48.189998626708984,46.58210754394531,18221600
362.5,372.3999938964844,356.510009765625,370.75,370.75,319000,228.57000732421875,233.60000610351562,225.08999633789062,232.22000122070312,230.3202667236328,2286600,47.90999984741211,47.90999984741211,47.08000183105469,47.61000061035156,46.021461486816406,12777700
368.7900085449219,370.0,365.3999938964844,366.4700012207031,366.4700012207031,171000,230.0,233.02999877929688,229.17999267578125,230.3800048828125,228.4953155517578,1553500,47.5,47.849998474121094,47.22999954223633,47.40999984741211,45.82813262939453,10550700
366.5,373.07000732421875,362.2099914550781,364.7799987792969,364.7799987792969,138800,228.77000427246094,228.77000427246094,222.41000366210938,226.0,224.15115356445312,1594700,47.220001220703125,47.2599983215332,46.43000030517578,46.630001068115234,45.07415771484375,11841900
362.7799987792969,370.05999755859375,362.0400085449219,365.79998779296875,365.79998779296875,286000,221.69000244140625,221.9600067138672,218.1999969482422,220.17999267578125,218.3787384033203,3467300,46.099998474121094,46.25,45.84000015258789,46.02000045776367,44.48451232910156,13249100
365.2099914550781,367.55999755859375,362.5299987792969,365.5400085449219,365.5400085449219,101600,221.85000610351562,228.02999877929688,221.3699951171875,225.22000122070312,223.3775177001953,1688700,46.119998931884766,46.689998626708984,46.0099983215332,46.2400016784668,44.69717788696289,13253900
365.92999267578125,367.3399963378906,360.8900146484375,365.75,365.75,154100,224.8000030517578,227.99000549316406,221.39999389648438,227.07000732421875,225.21241760253906,1174900,46.20000076293945,46.61000061035156,45.900001525878906,46.400001525878906,44.851837158203125,11863300
366.92999267578125,368.3599853515625,360.75,364.3800048828125,364.3800048828125,266300,225.47999572753906,225.64999389648438,216.6999969482422,217.0,215.2247772216797,1901300,46.369998931884766,46.38999938964844,45.81999969482422,46.22999954223633,44.687503814697266,13394900
364.3699951171875,375.3800048828125,361.739990234375,375.239990234375,375.239990234375,151800,217.1300048828125,219.6199951171875,215.6199951171875,218.97999572753906,217.18858337402344,1604900,46.16999816894531,46.790000915527344,46.0099983215332,46.290000915527344,44.74550247192383,18840800
377.5799865722656,380.739990234375,376.32000732421875,379.1199951171875,379.1199951171875,156300,219.2899932861328,223.8300018310547,216.60000610351562,223.08999633789062,221.26495361328125,1347900,46.779998779296875,46.79999923706055,46.029998779296875,46.040000915527344,44.503849029541016,15211800
378.1099853515625,379.6199951171875,373.6600036621094,377.55999755859375,377.55999755859375,114200,224.25999450683594,232.16000366210938,224.25999450683594,229.25999450683594,227.3844757080078,1496100,46.08000183105469,47.290000915527344,46.02000045776367,46.7400016784668,45.18049240112305,10159900
375.7699890136719,379.82000732421875,372.1199951171875,377.3299865722656,377.3299865722656,208800,228.1999969482422,232.19000244140625,226.42999267578125,229.02000427246094,227.14645385742188,1485200,46.709999084472656,47.04999923706055,46.40999984741211,46.79999923706055,45.238487243652344,11852900
372.79998779296875,381.29998779296875,369.4200134277344,377.67999267578125,377.67999267578125,143100,225.47999572753906,227.9600067138672,219.8699951171875,227.57000732421875,225.7083282470703,1690400,46.5,46.5,45.11000061035156,45.380001068115234,43.865867614746094,17431400
376.94000244140625,386.4800109863281,376.1600036621094,386.1199951171875,386.1199951171875,214400,227.0,240.25999450683594,227.0,237.52000427246094,235.576904296875,2140800,45.22999954223633,46.349998474121094,45.209999084472656,45.7400016784668,44.21385955810547,13158000
385.6600036621094,394.6000061035156,385.5,389.4599914550781,389.4599914550781,173400,237.5,241.19000244140625,236.80999755859375,239.86000061035156,237.89776611328125,1281700,45.599998474121094,46.38999938964844,45.540000915527344,45.66999816894531,44.14618682861328,14307600
387.8599853515625,395.4599914550781,385.4100036621094,395.19000244140625,395.19000244140625,204900,244.49000549316406,247.44000244140625,238.00999450683594,239.08999633789062,237.13406372070312,1526200,45.79999923706055,46.61000061035156,45.630001068115234,46.529998779296875,44.97749328613281,14132400
399.4100036621094,403.6499938964844,396.05999755859375,396.3900146484375,396.3900146484375,193800,240.0,246.7100067138672,240.0,243.44000244140625,241.44847106933594,1181900,47.2599983215332,48.27000045776367,47.220001220703125,47.380001068115234,45.799137115478516,17960500
398.6700134277344,401.5799865722656,395.8999938964844,397.7799987792969,397.7799987792969,162100,246.0,246.0,240.1199951171875,241.6699981689453,239.6929473876953,994800,47.560001373291016,47.849998474121094,47.13999938964844,47.68000030517578,46.08912658691406,26210700
398.8800048828125,398.8800048828125,391.57000732421875,396.57000732421875,396.57000732421875,171900,241.49000549316406,241.74000549316406,234.5,235.27000427246094,233.34530639648438,1080400,48.47999954223633,48.54999923706055,45.689998626708984,45.75,44.2235221862793,38601700
397.2099914550781,397.760009765625,387.25,387.7099914550781,387.7099914550781,213800,234.1199951171875,239.4499969482422,234.0,237.66000366210938,235.71575927734375,880100,45.810001373291016,46.619998931884766,45.720001220703125,46.2599983215332,44.71650695800781,18521400
390.29998779296875,393.04998779296875,379.3999938964844,384.6099853515625,384.6099853515625,254100,238.00999450683594,239.1300048828125,235.0800018310547,237.02999877929688,235.0908966064453,1071300,46.75,47.65999984741211,46.68000030517578,47.02000045776367,45.45114517211914,24685000
387.8500061035156,397.32000732421875,385.3500061035156,397.07000732421875,397.07000732421875,353500,237.0,237.5500030517578,231.5399932861328,232.52000427246094,230.61781311035156,1242500,47.08000183105469,47.84000015258789,46.619998931884766,47.52000045776367,45.93446350097656,15789100
398.6300048828125,401.5199890136719,394.6199951171875,398.2099914550781,398.2099914550781,174200,230.0,231.52999877929688,221.57000732421875,223.11000061035156,221.2847900390625,2255800,47.38999938964844,47.880001068115234,47.22999954223633,47.40999984741211,45.82813262939453,17647200
405.2300109863281,415.8299865722656,402.2300109863281,414.17999267578125,414.17999267578125,355600,220.75,221.1199951171875,211.57000732421875,215.99000549316406,214.22303771972656,2832600,47.540000915527344,47.599998474121094,46.81999969482422,47.04999923706055,45.48014450073242,18247400
413.07000732421875,419.8800048828125,413.07000732421875,416.8999938964844,416.8999938964844,205600,213.9199981689453,214.38999938964844,208.35000610351562,210.8000030517578,209.07550048828125,2291700,46.97999954223633,47.84000015258789,46.97999954223633,47.65999984741211,46.069793701171875,19006200
413.9100036621094,423.260009765625,410.0400085449219,420.5,420.5,172500,212.63999938964844,217.77000427246094,211.41000366210938,212.50999450683594,210.77149963378906,2097700,47.4900016784668,47.779998779296875,47.060001373291016,47.09000015258789,45.5188102722168,14729900
417.25,423.2099914550781,412.8800048828125,422.6300048828125,422.6300048828125,225400,211.47000122070312,213.11000061035156,208.13999938964844,210.02000427246094,208.3018798828125,1626900,47.38999938964844,47.75,47.02000045776367,47.4900016784668,45.90546417236328,12267900
425.0,431.7900085449219,421.3999938964844,422.1400146484375,422.1400146484375,377500,210.92999267578125,210.9499969482422,205.11000061035156,205.9499969482422,204.26515197753906,2250200,47.599998474121094,49.119998931884766,47.439998626708984,47.880001068115234,46.28245544433594,25162700
426.739990234375,426.739990234375,406.45001220703125,416.6099853515625,416.6099853515625,276100,210.3300018310547,211.9600067138672,205.6199951171875,208.0500030517578,206.34799194335938,1828100,48.31999969482422,48.36000061035156,47.09000015258789,47.40999984741211,45.82813262939453,20871700
415.2900085449219,417.1199951171875,403.70001220703125,405.3599853515625,405.3599853515625,234300,208.07000732421875,215.82000732421875,206.80999755859375,212.27999877929688,210.5433807373047,3307800,47.59000015258789,48.04999923706055,47.36000061035156,47.65999984741211,46.069793701171875,14377200
403.05999755859375,408.57000732421875,396.6199951171875,407.30999755859375,407.30999755859375,248500,210.0,211.0399932861328,205.92999267578125,207.99000549316406,206.2884979248047,1944300,47.33000183105469,47.470001220703125,46.810001373291016,47.06999969482422,45.49947738647461,15219100
405.1700134277344,412.4200134277344,403.4200134277344,403.75,403.75,227500,205.49000549316406,205.72000122070312,201.0,202.88999938964844,201.23020935058594,2041500,46.41999816894531,46.68000030517578,45.95000076293945,46.310001373291016,44.764835357666016,13101100
402.8800048828125,405.0,396.9200134277344,401.79998779296875,401.79998779296875,244500,214.5399932861328,214.99000549316406,198.82000732421875,199.35000610351562,197.71917724609375,3202400,45.970001220703125,46.470001220703125,45.709999084472656,46.209999084472656,44.66817092895508,13467100
408.7900085449219,419.0,399.6099853515625,400.0,400.0,493300,200.89999389648438,205.86000061035156,199.25999450683594,200.08999633789062,198.45310974121094,2147300,45.72999954223633,46.689998626708984,45.560001373291016,45.709999084472656,44.697505950927734,18320300
398.5400085449219,404.07000732421875,398.010009765625,401.5199890136719,401.5199890136719,334900,200.14999389648438,200.44000244140625,194.72000122070312,196.75,195.1404266357422,1723500,45.95000076293945,46.2400016784668,45.630001068115234,45.83000183105469,44.81485366821289,16972000
400.5199890136719,403.8500061035156,398.32000732421875,402.80999755859375,402.80999755859375,184900,193.91000366210938,195.6999969482422,191.52999877929688,195.64999389648438,194.04942321777344,1505900,45.02000045776367,45.22999954223633,44.13999938964844,45.15999984741211,44.159690856933594,18524500
401.95001220703125,403.3399963378906,395.239990234375,396.739990234375,396.739990234375,158200,196.5,197.5399932861328,194.11000061035156,194.22000122070312,192.63113403320312,1077800,45.02000045776367,45.189998626708984,44.40999984741211,44.439998626708984,43.45563507080078,13957100
398.4100036621094,402.54998779296875,395.510009765625,397.94000244140625,397.94000244140625,185000,195.5500030517578,195.82000732421875,191.16000366210938,191.6699981689453,190.10198974609375,1954200,44.709999084472656,44.9900016784668,44.25,44.34000015258789,43.357852935791016,12112300
395.55999755859375,399.3699951171875,392.04998779296875,397.1199951171875,397.1199951171875,133500,190.3300018310547,190.50999450683594,186.75999450683594,187.49000549316406,185.95619201660156,1782700,44.040000915527344,44.619998931884766,43.97999954223633,44.56999969482422,43.582759857177734,11971200
395.0400085449219,399.4800109863281,393.739990234375,395.1300048828125,395.1300048828125,99000,184.77999877929688,185.97999572753906,182.0800018310547,185.5399932861328,184.0221405029297,2802500,44.08000183105469,44.40999984741211,43.97999954223633,44.099998474121094,43.1231689453125,14280300
393.239990234375,396.1499938964844,390.2699890136719,394.7099914550781,394.7099914550781,117800,182.8800048828125,184.9600067138672,179.27999877929688,184.0399932861328,182.53439331054688,2676500,43.650001525878906,43.650001525878906,43.18000030517578,43.209999084472656,42.25288391113281,17125100
393.0400085449219,393.2099914550781,385.69000244140625,386.4599914550781,386.4599914550781,117100,182.1999969482422,186.7899932861328,179.85000610351562,181.52999877929688,180.04493713378906,1851200,43.02000045776367,43.15999984741211,42.56999969482422,42.63999938964844,41.69550704956055,13963600
387.4100036621094,389.3399963378906,383.239990234375,385.6700134277344,385.6700134277344,110300,181.27999877929688,184.69000244140625,180.0399932861328,182.67999267578125,181.18551635742188,2091300,42.84000015258789,43.08000183105469,42.09000015258789,42.459999084472656,41.51949691772461,16123600
382.6700134277344,385.3399963378906,375.9200134277344,380.42999267578125,380.42999267578125,170800,180.7899932861328,183.6699981689453,180.32000732421875,183.38999938964844,181.8897247314453,1775100,42.150001525878906,42.79999923706055,42.09000015258789,42.25,41.31414794921875,12902900
380.2200012207031,382.04998779296875,376.1099853515625,380.1499938964844,380.1499938964844,90300,185.97999572753906,188.5399932861328,185.6999969482422,188.07000732421875,186.5314483642578,1787100,42.619998931884766,42.7599983215332,41.66999816894531,42.06999969482422,41.13813400268555,14486300
378.4599914550781,384.3299865722656,378.4599914550781,379.07000732421875,379.07000732421875,90700,189.75999450683594,190.47000122070312,185.8800048828125,188.16000366210938,186.62071228027344,1869900,42.310001373291016,42.380001068115234,40.970001220703125,41.02000045776367,40.111392974853516,20525300
